bootstrap,N,C
3,18,0.9769568079561787
3,19,0.9772492562271651
3,20,0.9774845454043883
3,21,0.9776727574568191
3,22,0.9780248829051261
3,23,0.978214437709849
3,24,0.9784644480630177
3,25,0.9786546726348606
4,2,0.9585218445015846
4,3,0.9637209147744792
4,4,0.9665123531457708
4,5,0.9681074757333139
4,6,0.9693778940300742
4,7,0.9708924665883373
4,8,0.9718855332207907
4,9,0.9727986177226566
4,10,0.9735543474477761
4,11,0.9741035542766254
4,12,0.9746053395018692
4,13,0.9751903877903958
4,14,0.9757906334355885
4,15,0.9761153990774681
4,16,0.9764969135845005
4,17,0.9767993896554955
4,18,0.9769959418617201
4,19,0.9771370876664971
4,20,0.9773689836283618
4,21,0.9777126592254275
4,22,0.977713970079902
4,23,0.9780035955366082
4,24,0.978114708703673
4,25,0.9782142253868901
5,2,0.9559348618186401
5,3,0.9634214293044006
5,4,0.9660995756793076
5,5,0.9683731593018483
5,6,0.9699394562308645
5,7,0.9713464787308415
5,8,0.9721622806703164
5,9,0.972967867999652
5,10,0.9737732500597738
5,11,0.9744942700939553
5,12,0.9748429560747087
5,13,0.9753185718878532
5,14,0.9757297506301759
5,15,0.9762661734870338
5,16,0.9764573796713898
5,17,0.9765925120003581
5,18,0.97697571418933
5,19,0.9773040167605422
5,20,0.9774951297120842
5,21,0.9777087081781867
5,22,0.977877617805581
5,23,0.97796482479971
5,24,0.9781492077223447
5,25,0.9783573544231318
6,2,0.9592343488806552
6,3,0.9647635106754539
6,4,0.9685798131136606
6,5,0.9698563870594494
6,6,0.9717105892002772
6,7,0.9725061788041539
6,8,0.973115995000943
6,9,0.9739150576008262
6,10,0.9746454063477867
6,11,0.9751179950181158
6,12,0.9755505376742049
6,13,0.9759369101641112
6,14,0.9762758221881223
6,15,0.9766734045876793
6,16,0.9770452250638467
6,17,0.9771980861269871
6,18,0.9775478689471538
6,19,0.9778247088346236
6,20,0.9780936261443461
6,21,0.9783085369148979
6,22,0.9784439973269562
6,23,0.9785825862375972
6,24,0.9787351829461979
6,25,0.9788472096644136
7,2,0.9560934936645035
7,3,0.9616361663804494
7,4,0.9656209732929784
7,5,0.9682290320191591
7,6,0.9699806666921431
7,7,0.9715266756633971
7,8,0.9722849986737365
7,9,0.9732857084084667
7,10,0.9740445157627208
7,11,0.9745641449991562
7,12,0.9752051099319086
7,13,0.975827477050507
7,14,0.9761868359012138
7,15,0.9764234941002066
7,16,0.9766400201181146
7,17,0.976875043432914
7,18,0.9771799686211714
7,19,0.9774084203668897
7,20,0.9776545552301408
7,21,0.9779215997359394
7,22,0.9781698941354693
7,23,0.9783433572609216
7,24,0.9785123107934592
7,25,0.9786597639299282
8,2,0.9582409201162411
8,3,0.9638078856250695
8,4,0.9664989798516604
8,5,0.9688191750226771
8,6,0.9702500048861752
8,7,0.9716975277271508
8,8,0.9727011368023506
8,9,0.9735750951145539
8,10,0.9743461249139209
8,11,0.9749161750064119
8,12,0.9755337916968138
8,13,0.9756904923271471
8,14,0.9761747793141572
8,15,0.97660638424972
8,16,0.9767484063897902
8,17,0.9770750148093889
8,18,0.9774549381713523
8,19,0.9776629519926641
8,20,0.9778712072860731
8,21,0.9780569181730436
8,22,0.9781912445017302
8,23,0.9784307846108781
8,24,0.9786330302069182
8,25,0.9787526419813657
9,2,0.9600855081260963
9,3,0.9650754216028974
9,4,0.9671426291151108
9,5,0.9689199724481629
9,6,0.9704612399061334
9,7,0.9716901431880822
9,8,0.9723702904842708
9,9,0.9734607039040155
9,10,0.9741381387846022
9,11,0.974667453716795
9,12,0.9751879299009696
9,13,0.9755804287387667
9,14,0.9760144616874034
9,15,0.9762570647208333
9,16,0.976504685679332
9,17,0.9768499034947826
9,18,0.9770560175498154
9,19,0.9772801836333734
9,20,0.9776200530465811
9,21,0.977866780816555
9,22,0.9779858564498977
9,23,0.9781345192487881
9,24,0.9782836975603485
9,25,0.9784088342583281
10,2,0.9584757255588414
10,3,0.9637135825648991
10,4,0.9665071037614572
10,5,0.9684950152673879
10,6,0.9698930628286137
10,7,0.9710637333823919
10,8,0.9723916680863577
10,9,0.973442495241171
10,10,0.9738981221892417
10,11,0.9744332070048182
10,12,0.9750418056198216
10,13,0.9755241507681048
10,14,0.9760452250622645
10,15,0.9764697451294174
10,16,0.9769011527620234
10,17,0.9773128131201398
10,18,0.977621872474444
10,19,0.9778828738290828
10,20,0.9780985316319868
10,21,0.9783350580034641
10,22,0.9785634268845208
10,23,0.9787089859571144
10,24,0.9789129574853578
10,25,0.9790314448424626
11,2,0.9595483528551566
11,3,0.9646998277393799
11,4,0.9668091179815032
11,5,0.9689485797217879
