bootstrap,N,C
5,44,0.9871434388675231
5,45,0.9873197967728595
5,46,0.9874256830564485
5,47,0.9875288050102843
5,48,0.9875960645030378
5,49,0.9877399877047817
5,50,0.9878520578119673
6,2,0.8717519706003953
6,3,0.9077273316332396
6,4,0.927027845680038
6,5,0.9399394158572212
6,6,0.9491515002651122
6,7,0.9543057431421869
6,8,0.959282443075259
6,9,0.9625357747852358
6,10,0.9652435060563904
6,11,0.9677794700221428
6,12,0.9694398548447092
6,13,0.9711450796081431
6,14,0.9726767186967811
6,15,0.9739134077457213
6,16,0.9751444865322548
6,17,0.9761317203125511
6,18,0.9771035963742883
6,19,0.9780296705230969
6,20,0.9788031255241567
6,21,0.9795962044534992
6,22,0.980173409833084
6,23,0.980632416023422
6,24,0.981104322435376
6,25,0.9815688473223259
6,26,0.9819177439496242
6,27,0.9823576163393454
6,28,0.9826870567600917
6,29,0.9830465348941053
6,30,0.9834308028587352
6,31,0.9837630925318018
6,32,0.9838557681068842
6,33,0.9841730483669189
6,34,0.9845309324346442
6,35,0.9847659892665133
6,36,0.9849077487278126
6,37,0.9851935444865403
6,38,0.9853681549716313
6,39,0.9855224203773798
6,40,0.9857764561645175
6,41,0.9860080953455016
6,42,0.9861318981390584
6,43,0.9863398346007726
6,44,0.9864455067566252
6,45,0.9866602467707057
6,46,0.9867622394335737
6,47,0.9869979845049959
6,48,0.9871086880625668
6,49,0.9872498827901967
6,50,0.9873506806622491
7,2,0.8712434287209995
7,3,0.9081397787653618
7,4,0.9269801260158816
7,5,0.9392835650538179
7,6,0.9471729003843457
7,7,0.9530150649974861
7,8,0.9576894996166074
7,9,0.9617036959734394
7,10,0.9640393616273502
7,11,0.9669074534719939
7,12,0.969506655639899
7,13,0.9714229815201884
7,14,0.973070564849215
7,15,0.9741226077845708
7,16,0.9751227559224547
7,17,0.9760244788814513
7,18,0.9771361443407186
7,19,0.9781923265897395
7,20,0.9788010422790395
7,21,0.9795142747289654
7,22,0.9800149978772343
7,23,0.9805363583035126
7,24,0.9810298390518222
7,25,0.9815651374078652
7,26,0.9819786606065438
7,27,0.9826326280163328
7,28,0.9829710206304557
7,29,0.9834394539084186
7,30,0.9838222251519624
7,31,0.9840641654808182
7,32,0.9843754692660982
7,33,0.9846695933150003
7,34,0.9850269844077202
7,35,0.9852763699582743
7,36,0.9855188214082398
7,37,0.9857822116916234
7,38,0.9859694089210188
7,39,0.9862082569578141
7,40,0.9864631678312178
7,41,0.9866441829748962
7,42,0.9868100587157386
7,43,0.9869701239437695
7,44,0.9871564594380381
7,45,0.9872638821838869
7,46,0.9874111988331887
7,47,0.9874541193604235
7,48,0.9875898969168422
7,49,0.9876125581793772
7,50,0.9878069141211637
8,2,0.8720137171406258
8,3,0.9114609336597637
8,4,0.9317093374070081
8,5,0.942244295126313
8,6,0.9500678829786761
8,7,0.9565354718457825
8,8,0.9601532303358667
8,9,0.9636612154854916
8,10,0.9659033556776115
8,11,0.9682270106711024
8,12,0.9700725806547287
8,13,0.9720272509748141
8,14,0.9736006677928414
8,15,0.9748834168027078
8,16,0.9757643145576285
8,17,0.9766863334735272
8,18,0.97764570529549
8,19,0.9784770583546142
8,20,0.9790419555947775
8,21,0.9796519648241478
8,22,0.9804533617373505
8,23,0.9810570074849665
8,24,0.9816826677500192
8,25,0.982109544773389
8,26,0.98261790114731
8,27,0.9829199025355272
8,28,0.9833779158196899
8,29,0.9837734096076687
8,30,0.9841598566619216
8,31,0.9845149398032844
8,32,0.9849401005786824
8,33,0.9851347201147237
8,34,0.9853060832647138
8,35,0.9855714840745091
8,36,0.9858603433073911
8,37,0.9860633109762557
8,38,0.9862703252666288
8,39,0.9865189014997723
8,40,0.986716874878778
8,41,0.9868309008970676
8,42,0.9869836189143224
8,43,0.9871699281376219
8,44,0.987291570804715
8,45,0.987445766949597
8,46,0.9875826077728102
8,47,0.9876708587406109
8,48,0.9877865377666142
8,49,0.9879397190926831
8,50,0.9879945597290642
9,2,0.8687607503179748
9,3,0.9090521889465105
9,4,0.9295305807488036
9,5,0.9410212756684646
9,6,0.9489644212990399
9,7,0.9553807367190187
9,8,0.9599220197732131
9,9,0.9631502528771311
9,10,0.9664085567113362
9,11,0.9690737312374413
9,12,0.9712101135328713
9,13,0.972785452869178
9,14,0.9743218194609299
9,15,0.9753717222018686
9,16,0.9765211946430602
9,17,0.9775122187305677
9,18,0.9782674494786158
9,19,0.978827710295449
9,20,0.9795130481109168
9,21,0.9801018463925283
9,22,0.9805893918512157
9,23,0.9810355945687668
9,24,0.9815757107162308
9,25,0.9821050094494973
9,26,0.9826709422333242
9,27,0.9829990412767947
9,28,0.9833869707476982
9,29,0.9837956110053231
9,30,0.9840181361759677
9,31,0.9841870080867892
9,32,0.9844305754162951
9,33,0.9846418908706257
9,34,0.9850098325761057
9,35,0.9852791930633078
9,36,0.9855249367746433
9,37,0.985749307377506
9,38,0.985952326968984
9,39,0.9861287563064367
9,40,0.9863422121766744
9,41,0.9864474641394463
9,42,0.9865748482605305
9,43,0.9867201835392688
9,44,0.9867505639449795
9,45,0.986821513636605
9,46,0.9869356530756974
9,47,0.9870996186871476
9,48,0.987238571121971
9,49,0.9873705039298639
9,50,0.9874573579396573
10,2,0.8701888492645548
10,3,0.9076329050117217
10,4,0.9266573136225973
10,5,0.9396439889387498
10,6,0.949365530039382
10,7,0.9552168009418956
10,8,0.9596638876582878
10,9,0.9634988520625705
10,10,0.9665098141734036
10,11,0.9689538646771148
10,12,0.970705630491749
10,13,0.9722420573746524
10,14,0.9735227184681092
10,15,0.975148436385697
10,16,0.9760609014669913
10,17,0.9770161451966305
10,18,0.9778870588053361
10,19,0.9788836004235202
10,20,0.9796668922361845
10,21,0.9804462442327845
10,22,0.9812138765954083
10,23,0.9816640938045156
10,24,0.9819617520204371
10,25,0.9824768096854768
10,26,0.9829127214282546
10,27,0.9833633164359262
10,28,0.9837670993549716
10,29,0.9840903671098267
10,30,0.9843299941045947
10,31,0.9847815140691788
10,32,0.9851956781892416
10,33,0.9853929300454813
10,34,0.985593971515683
10,35,0.985794202425893
10,36,0.9859576564830809
10,37,0.9861227715049489
10,38,0.9863462135681056
10,39,0.9864963371110848
10,40,0.9866135407797421
10,41,0.9867603227653358
10,42,0.9868812110250387
10,43,0.9870438186444604
10,44,0.9872378443317044
10,45,0.987331225370172
10,46,0.9874624754924086
10,47,0.9876234679329073
10,48,0.9876896618419733
10,49,0.9877653641138285
10,50,0.9878386036951528
11,2,0.8702996089657942
11,3,0.9079397081286453
11,4,0.9257766533624876
11,5,0.9387846080107438
11,6,0.9474234894623093
11,7,0.9533056091903029
11,8,0.9586239763540523
11,9,0.9624760436738247
11,10,0.9650155800716211
11,11,0.967366082785162
11,12,0.9696302736133114
11,13,0.9714168706351831
11,14,0.9731881141732187
11,15,0.974293059342891
11,16,0.9757189397592767
11,17,0.9768077016588708
11,18,0.9776393125260555
11,19,0.978482132047258
11,20,0.9791794661408586
11,21,0.9797837957739074
11,22,0.9805308369446958
11,23,0.9810107389174278
11,24,0.9816057965530414
11,25,0.9821443357993485
11,26,0.9825194567714897
11,27,0.9829712145971936
11,28,0.9834314221058174
11,29,0.9837936713061187
11,30,0.9840145015587726
11,31,0.9844590627251149
11,32,0.9847378366868775
11,33,0.9851281607943229
11,34,0.9853192236937316
11,35,0.9855907643758169
11,36,0.9857898216705605
11,37,0.9860224692602383
11,38,0.9861562859776893
11,39,0.9863471754259182
11,40,0.986560728341722
11,41,0.9867145462250381
11,42,0.9868150899125528
11,43,0.9870105182447201
11,44,0.9872012751875823
11,45,0.9874239807980074
11,46,0.9875289266183983
11,47,0.9876734844772413
11,48,0.9877654698133438
11,49,0.9878951898659419
11,50,0.9879821301149294
12,2,0.8720772371403203
12,3,0.9082367090574178
12,4,0.9280215000682295
12,5,0.9408931238519106
12,6,0.9486247689214192
12,7,0.9539699138070229
12,8,0.9587553738852386
12,9,0.9625766863456606
12,10,0.9655905186335744
12,11,0.9680320527915238
12,12,0.9701186338603762
12,13,0.9716981096135621
12,14,0.9734075094028155
12,15,0.9749136324773269
12,16,0.9760559489946048
12,17,0.9773736868375924
12,18,0.9781166297558637
12,19,0.9789219580312601
12,20,0.9795823980689349
12,21,0.9801995101392821
12,22,0.9809553698777713
12,23,0.981601854005727
12,24,0.9823016987148336
12,25,0.982771148482794
12,26,0.9830749436679344
12,27,0.9835367940268681
12,28,0.9838216705361361
12,29,0.9841706742978282
12,30,0.9845302233056216
12,31,0.9848043954804168
12,32,0.9850411445038151
12,33,0.9852601573363788
12,34,0.985495693398326
12,35,0.9856365905469436
12,36,0.9858071680901118
12,37,0.9859882734723575
12,38,0.9861652770526601
12,39,0.9862625072655675
12,40,0.986458160387062
12,41,0.986569645504385
12,42,0.9867188275730708
12,43,0.986973615878354
12,44,0.9871622566038424
12,45,0.9872782039252522
12,46,0.9874194857387718
12,47,0.9875735075302163
12,48,0.9877288054314918
12,49,0.9878687293198005
12,50,0.9879513158237291
13,2,0.86773220750193
13,3,0.9059099071633956
13,4,0.9259047612713299
13,5,0.9378819892049536
13,6,0.946883696451603
13,7,0.9533105724961356
13,8,0.9577831096722759
13,9,0.9619333994005648
13,10,0.9649307357492458
13,11,0.9674128274728211
13,12,0.9696064953360342
13,13,0.971434446275953
13,14,0.9732176076225535
13,15,0.9745198982255086
13,16,0.9757484958878986
13,17,0.976858079955957
13,18,0.9779457767066151
13,19,0.9786476486352231
13,20,0.9792900726678854
13,21,0.9799729771683191
13,22,0.9804347128794902
13,23,0.9809970441994713
13,24,0.9815721489587116
13,25,0.9820510119897747
13,26,0.9826265148577178
13,27,0.9830386150026424
13,28,0.9834152352445269
13,29,0.9838523150807217
13,30,0.9842033327714492
13,31,0.9844182051992887
13,32,0.9846893373148554
13,33,0.9848800952501948
13,34,0.9852496327768527
13,35,0.9855020567792238
13,36,0.9857167408805202
13,37,0.9858103670671282
13,38,0.9860769370166775
13,39,0.9863416079532825
13,40,0.9865413861063448
13,41,0.9865803040843909
13,42,0.9867730059761288
13,43,0.9869208980982885
13,44,0.987068697364006
13,45,0.9872004082071726
13,46,0.987377547024587
13,47,0.9875233125914579
13,48,0.9876107372803992
13,49,0.9877018933048802
13,50,0.9877399770462256
14,2,0.8729476133531714
