bootstrap,N,C
54,7,0.9239422841770604
54,8,0.9246759598923943
54,9,0.9320127170457324
54,10,0.9327463927610663
54,11,0.9356653620352251
54,12,0.940729855498408
54,13,0.9417976424361493
54,14,0.9411619283065513
54,15,0.9463706660014967
54,16,0.9475019021049962
54,17,0.9490909090909091
54,18,0.9448946515397083
54,19,0.94359410430839
54,20,0.9437294223286441
54,21,0.9414000633512829
55,2,0.7503056982147224
55,3,0.880410858400587
55,4,0.8901932012717045
55,5,0.9166055270237222
55,6,0.9205184641721692
55,7,0.9325018341892883
55,8,0.9332355099046221
55,9,0.9413059427732942
55,10,0.9427732942039618
55,11,0.9442270058708415
55,12,0.9475747182753552
55,13,0.9486864718880432
55,14,0.9495299356754082
55,15,0.9494620965724293
55,16,0.9514563106796117
55,17,0.951794603091433
55,18,0.9489350081922446
55,19,0.9483500717360115
55,20,0.9478129713423831
55,21,0.9485458612975392
56,2,0.743947175348496
56,3,0.8652482269503546
56,4,0.8833455612619222
56,5,0.9109806798728295
56,6,0.9197847884568354
56,7,0.9239422841770604
56,8,0.9315235999021766
56,9,0.9351919784788457
56,10,0.933969185619956
56,11,0.9403277084861824
56,12,0.9427172582619339
56,13,0.9445534838076546
56,14,0.9417884567748328
56,15,0.9429429429429429
56,16,0.9437515907355561
56,17,0.9457202505219207
56,18,0.9416395222584147
56,19,0.9451898372823294
56,20,0.9424632903805814
56,21,0.9428297668476525
57,2,0.7483492296404989
57,3,0.8811445341159208
57,4,0.8901932012717045
57,5,0.9112252384446075
57,6,0.9280997798972854
57,7,0.9315235999021766
57,8,0.934213744191734
57,9,0.9398385913426266
57,10,0.9386157984837369
57,11,0.9400244798041616
57,12,0.9463498285154336
57,13,0.9477300613496933
57,14,0.9513460113608299
57,15,0.9498502994011976
57,16,0.9514563106796117
57,17,0.9506466086038533
57,18,0.9489655172413793
57,19,0.9484057971014492
57,20,0.9480916030534351
57,21,0.9474878444084279
58,2,0.7542186353631695
58,3,0.8764979212521399
58,4,0.8941061384201516
58,5,0.9056003912937148
58,6,0.9200293470286134
58,7,0.9246759598923943
58,8,0.9280997798972854
58,9,0.9344583027635118
58,10,0.9351919784788457
58,11,0.9398091509664791
58,12,0.9463498285154336
58,13,0.9457934755948001
58,14,0.9479940564635958
58,15,0.9481072950614189
58,16,0.9452124935995904
58,17,0.9477278697136853
58,18,0.9467032967032967
58,19,0.9456869009584664
58,20,0.9458550015295197
58,21,0.9454722492697176
59,2,0.7407679139153828
59,3,0.863291758376131
59,4,0.871851308388359
59,5,0.9070677427243825
59,6,0.9122034727317192
59,7,0.9227194913181707
59,8,0.925898752751284
59,9,0.9315235999021766
59,10,0.9344583027635118
59,11,0.9373776908023483
59,12,0.9424301812836845
59,13,0.9447445972495089
59,14,0.9437143565583933
59,15,0.9469469469469469
59,16,0.9492697924673328
59,17,0.9468001053463261
59,18,0.9467325645249862
59,19,0.9449884792626728
59,20,0.9394400486914182
59,21,0.9419871794871795
60,2,0.7608217168011738
60,3,0.8823673269748105
60,4,0.884323795549034
60,5,0.9134262655906089
60,6,0.9139153827341648
60,7,0.9232086084617266
60,8,0.9329909513328443
60,9,0.9364147713377354
60,10,0.9388603570555148
60,11,0.9459261071690727
60,12,0.9436550710436061
60,13,0.94620486366986
60,14,0.9453916481344206
60,15,0.9476178598154154
60,16,0.9437771530794786
60,17,0.9430363208779723
60,18,0.9417687074829932
60,19,0.9413439635535308
60,20,0.9416014449127031
60,21,0.939094387755102
61,2,0.7468818782098312
61,3,0.8620689655172413
61,4,0.8767424798239178
61,5,0.9095133284421619
61,6,0.9163609684519443
61,7,0.9205184641721692
61,8,0.9285888970408412
61,9,0.9344583027635118
61,10,0.9361702127659575
61,11,0.9371484470530692
61,12,0.9442133594323464
61,13,0.946270853778214
61,14,0.9490603363006924
61,15,0.9477891581314014
61,16,0.9482142857142857
61,17,0.9464285714285714
61,18,0.9474829931972789
61,19,0.9476544622425629
61,20,0.9466746554823248
61,21,0.944391785150079
62,2,0.7449254096356077
62,3,0.8740523355343605
62,4,0.888236732697481
62,5,0.9100024455857177
62,6,0.9102470041574957
62,7,0.9178283198826119
62,8,0.9249205184641721
62,9,0.9307899241868427
62,10,0.9332355099046221
62,11,0.9344422700587084
62,12,0.938035758021063
62,13,0.9373002212933366
62,14,0.9377942998760843
62,15,0.9402310396785535
62,16,0.940934771443246
62,17,0.9410991322640021
62,18,0.940359477124183
62,19,0.9398625429553265
62,20,0.9371239470517448
62,21,0.9327784891165173
63,2,0.7459036439227195
63,3,0.8706285155294693
63,4,0.8840792369772561
63,5,0.9163609684519443
63,6,0.9188065541697237
63,7,0.9290780141843972
63,8,0.9261433113230618
63,9,0.9351919784788457
63,10,0.9364147713377354
63,11,0.9395940327708486
63,12,0.9410036719706243
63,13,0.9410753744168917
63,14,0.9428217821782178
63,15,0.9447776111944028
63,16,0.9430250383239652
63,17,0.9455354804922754
63,18,0.943592552026287
63,19,0.945480631276901
63,20,0.9422087745839637
63,21,0.9435354507539301
64,2,0.7485937882122768
64,3,0.8813890926876987
64,4,0.8933724627048178
64,5,0.9114697970163854
64,6,0.9153827341648325
64,7,0.9219858156028369
64,8,0.929811689899731
64,9,0.9364147713377354
64,10,0.9393494741990707
64,11,0.9435069699192957
64,12,0.9434793246880352
64,13,0.9454813359528488
64,14,0.9446503582900915
64,15,0.9435987022710257
64,16,0.9427987742594485
64,17,0.9471619147266545
64,18,0.9432527830572902
64,19,0.94375
64,20,0.9414238510063082
64,21,0.9428389965068276
65,2,0.7419907067742725
65,3,0.863780875519687
65,4,0.8855465884079237
65,5,0.9112252384446075
65,6,0.9134262655906089
65,7,0.9222303741746148
65,8,0.9229640498899486
65,9,0.9317681584739546
65,10,0.9315235999021766
65,11,0.9351443954968184
65,12,0.9358000490075962
65,13,0.9378378378378378
65,14,0.9388916378030678
65,15,0.9403658231019795
65,16,0.9393241167434716
65,17,0.9422772799156564
65,18,0.9400492745688476
65,19,0.9379889886989279
65,20,0.9350968932636112
65,21,0.9407334643091028
66,2,0.7419907067742725
66,3,0.871606749816581
66,4,0.8853020298361458
66,5,0.9114697970163854
66,6,0.9109806798728295
66,7,0.9202739056003912
66,8,0.9212521398875031
66,9,0.9320127170457324
66,10,0.9366593299095133
66,11,0.9366283337411304
66,12,0.9396467124631992
66,13,0.9443897637795275
66,14,0.9424460431654677
66,15,0.9459459459459459
66,16,0.9516624040920716
66,17,0.9481442484864439
66,18,0.9490638766519823
66,19,0.9473988439306359
66,20,0.9433504998485307
66,21,0.9456869009584664
67,2,0.7505502567865003
67,3,0.8782098312545855
67,4,0.8867693812668134
67,5,0.9161164098801663
67,6,0.9232086084617266
67,7,0.9322572756175104
67,8,0.9329909513328443
67,9,0.937882122768403
67,10,0.9403277084861824
67,11,0.9425006116956203
67,12,0.9451786588350465
67,13,0.9475361608237313
67,14,0.9524752475247524
67,15,0.9541927409261577
67,16,0.9535358692877202
67,17,0.9565558754252813
67,18,0.9502596337797212
67,19,0.9512125534950071
67,20,0.9493860437256664
67,21,0.9504419191919192
68,2,0.7515284910736121
68,3,0.8576669112252384
68,4,0.8750305698214722
68,5,0.9033993641477134
68,6,0.9002201027146002
68,7,0.9158718513083883
68,8,0.9158718513083883
68,9,0.9207630227439472
68,10,0.9234531670335046
68,11,0.9349155860044042
68,12,0.9362745098039216
68,13,0.9390063944909002
68,14,0.9435783221974758
68,15,0.9468827930174564
68,16,0.9462830957230143
68,17,0.9457973291437549
68,18,0.9466484268125855
68,19,0.9426678190723135
68,20,0.9433734939759036
68,21,0.9403032217308908
69,2,0.7468818782098312
69,3,0.8698948398141355
69,4,0.8865248226950354
69,5,0.9038884812912693
69,6,0.908779652726828
69,7,0.9236977256052825
69,8,0.9307899241868427
69,9,0.9354365370506236
69,10,0.9361702127659575
69,11,0.9403131115459883
69,12,0.9397501836884644
69,13,0.941292065831491
69,14,0.9419498883651699
69,15,0.9444027047332832
69,16,0.9466292134831461
69,17,0.9438614900314796
69,18,0.9402739726027397
69,19,0.9454908675799086
69,20,0.9431407942238267
69,21,0.9460408684546615
70,2,0.743947175348496
70,3,0.8725849841036928
70,4,0.8789435069699193
70,5,0.9024211298606016
70,6,0.9102470041574957
70,7,0.917094644167278
70,8,0.9197847884568354
70,9,0.9273661041819515
70,10,0.9310344827586207
70,11,0.933969185619956
70,12,0.9363680861478219
70,13,0.9389256806475349
70,14,0.9420935412026726
70,15,0.94275
70,16,0.9435360245273378
70,17,0.9452487496709661
70,18,0.9451904631405864
70,19,0.9441405125251944
70,20,0.9410876132930514
70,21,0.9425287356321839
71,2,0.7412570310589386
71,3,0.8728295426754707
71,4,0.8833455612619222
71,5,0.9124480313034972
71,6,0.909268769870384
71,7,0.9217412570310589
71,8,0.9312790413303986
71,9,0.9344583027635118
71,10,0.9359256541941795
71,11,0.9385857597259604
71,12,0.9368730119892341
71,13,0.9383746624109993
71,14,0.9401434578283453
71,15,0.9401602403605408
71,16,0.9437340153452686
71,17,0.942797166098137
71,18,0.9431227782335248
71,19,0.9409403669724771
71,20,0.9419413365588146
71,21,0.9404418828049952
72,2,0.7290291024700416
72,3,0.8728295426754707
72,4,0.8823673269748105
72,5,0.9109806798728295
72,6,0.9097578870139399
72,7,0.9273661041819515
72,8,0.9283443384690634
72,9,0.934213744191734
72,10,0.9400831499144044
72,11,0.9405722670579604
72,12,0.9412628487518355
72,13,0.9420716740304369
72,14,0.9411182582879762
72,15,0.9457771114442779
72,16,0.9484956654767975
72,17,0.9467299578059072
72,18,0.9454845814977973
72,19,0.9464233999420794
72,20,0.9405125076266015
72,21,0.9379444085326438
73,2,0.7278063096111519
73,3,0.8579114697970164
73,4,0.8674492540963561
73,5,0.9002201027146002
73,6,0.9100024455857177
73,7,0.9148936170212766
73,8,0.9190511127415016
73,9,0.9271215456101737
73,10,0.9317681584739546
73,11,0.937133072407045
73,12,0.9405286343612335
73,13,0.9445126442425731
73,14,0.9422364848185634
73,15,0.9435141214696325
73,16,0.943207981580967
73,17,0.9429847609038361
73,18,0.9398742825908718
73,19,0.9413961505314565
73,20,0.9393848009650181
73,21,0.941738299904489
74,2,0.7461482024944974
74,3,0.880166299828809
74,4,0.8879921741257031
74,5,0.9166055270237222
74,6,0.9161164098801663
74,7,0.9288334556126192
74,8,0.9322572756175104
74,9,0.9349474199070678
74,10,0.9361702127659575
74,11,0.9439960870628515
74,12,0.9460916442048517
74,13,0.9496190710248218
74,14,0.9488706875155125
74,15,0.9451677516274412
74,16,0.9503963180772181
74,17,0.9473268369765604
74,18,0.9501102535832414
74,19,0.9523534507652325
74,20,0.9505129752564876
74,21,0.9523355576739753
75,2,0.7419907067742725
75,3,0.8676938126681341
75,4,0.8733186598190267
75,5,0.9036439227194913
75,6,0.8980190755685987
75,7,0.9180728784543898
75,8,0.9197847884568354
75,9,0.9273661041819515
75,10,0.9325018341892883
75,11,0.9408168256297383
75,12,0.9388304379740641
75,13,0.9414502694757472
75,14,0.9441975308641976
75,15,0.94127936031984
75,16,0.9402908905332993
75,17,0.9411764705882353
75,18,0.9406103931811933
75,19,0.9345117357287742
75,20,0.9359169972535856
75,21,0.9339378238341969
76,2,0.7415015896307166
76,3,0.8606016140865738
76,4,0.8811445341159208
76,5,0.9097578870139399
76,6,0.9141599413059428
76,7,0.9217412570310589
76,8,0.9236977256052825
76,9,0.9283443384690634
76,10,0.9329909513328443
76,11,0.9373930056248472
76,12,0.9376070467335453
76,13,0.9394310936733693
76,14,0.9409722222222222
76,15,0.9416186419443748
76,16,0.9438345672708706
76,17,0.9434908898864537
76,18,0.9432098765432099
76,19,0.9428076256499134
76,20,0.9377467354995445
76,21,0.9389656280115644
77,2,0.7483492296404989
77,3,0.8730741012472487
77,4,0.8818782098312545
77,5,0.9112252384446075
77,6,0.9178283198826119
77,7,0.9261433113230618
77,8,0.9303008070432869
77,9,0.9369038884812912
77,10,0.9395940327708486
77,11,0.9417523250122369
77,12,0.9466209598432909
77,13,0.9453029188128526
77,14,0.9481260858773889
77,15,0.9485699949824385
77,16,0.9493833504624871
77,17,0.9474382797982479
77,18,0.9503995591071921
77,19,0.943580886586068
77,20,0.9448484848484848
77,21,0.9410058027079303
78,2,0.7427243824896063
78,3,0.8728295426754707
78,4,0.8877476155539251
78,5,0.9119589141599413
78,6,0.9153827341648325
78,7,0.9295671313279531
78,8,0.9322572756175104
78,9,0.9415505013450721
78,10,0.9393494741990707
78,11,0.945952555637075
78,12,0.9454233969652471
78,13,0.950441609421001
78,14,0.9505562422744128
78,15,0.9510367224581564
78,16,0.9491178726668371
78,17,0.9495798319327731
78,18,0.9485776805251641
78,19,0.953048955052963
78,20,0.9481975159042715
78,21,0.9501767920282868
79,2,0.7527512839325018
79,3,0.8706285155294693
79,4,0.8848129126925899
79,5,0.9156272927366104
79,6,0.9200293470286134
79,7,0.9307899241868427
79,8,0.9303008070432869
79,9,0.9356810956224015
79,10,0.9393494741990707
79,11,0.9432485322896281
79,12,0.9444580376804502
79,13,0.9467484662576687
79,14,0.9513820335636722
79,15,0.9522738630684657
79,16,0.9537248919399949
79,17,0.9535676810073452
79,18,0.9510125889436234
79,19,0.9527377521613832
79,20,0.9496664645239539
79,21,0.9486765655261459
80,2,0.7383223281976034
80,3,0.8711176326730252
80,4,0.8813890926876987
80,5,0.9119589141599413
80,6,0.9156272927366104
80,7,0.9263878698948398
80,8,0.9271215456101737
80,9,0.9349474199070678
80,10,0.9349474199070678
80,11,0.9388603570555148
80,12,0.9434793246880352
80,13,0.9462444771723122
80,14,0.9440870856011875
80,15,0.9472763618190905
80,16,0.9476359938993391
80,17,0.9498950682056663
80,18,0.9490740740740741
80,19,0.9455899198167239
80,20,0.9432580841976815
80,21,0.9427836708453874
81,2,0.7490829053558328
81,3,0.880410858400587
81,4,0.8921496698459281
81,5,0.9126925898752751
81,6,0.9202739056003912
81,7,0.9285888970408412
81,8,0.9322572756175104
81,9,0.9347028613352898
81,10,0.9386157984837369
81,11,0.9447297627781853
81,12,0.9446891825746452
81,13,0.9453832965956405
81,14,0.9443757725587144
81,15,0.9468164794007491
81,16,0.9488028527763627
81,17,0.9479358401262161
81,18,0.9458939851689097
81,19,0.9451817657241778
81,20,0.9469053398058253
81,21,0.9461020211742059
82,2,0.760577158229396
82,3,0.8840792369772561
82,4,0.8897040841281487
82,5,0.909024211298606
82,6,0.9168500855955001
82,7,0.9285888970408412
82,8,0.9300562484715089
82,9,0.9332355099046221
82,10,0.9351919784788457
82,11,0.9386007827788649
82,12,0.9414646093558657
82,13,0.9462444771723122
82,14,0.945049504950495
82,15,0.945851090498872
82,16,0.9459113047936426
82,17,0.9430379746835443
82,18,0.9413698630136986
82,19,0.9410745233968805
82,20,0.9374430610385667
82,21,0.9375201288244767
83,2,0.743702616776718
83,3,0.8728295426754707
83,4,0.8840792369772561
83,5,0.9148936170212766
83,6,0.9117143555881634
83,7,0.9261433113230618
83,8,0.9222303741746148
83,9,0.9334800684764001
83,10,0.9334800684764001
83,11,0.9383561643835616
83,12,0.9363836554930267
83,13,0.9413496932515337
83,14,0.9394912324030625
83,15,0.9458717884759291
83,16,0.9435832274459974
83,17,0.9454450535108326
83,18,0.9477531131564699
83,19,0.9492732972356797
83,20,0.9474474474474475
83,21,0.9454893210073319
84,2,0.7468818782098312
84,3,0.8777207141110296
84,4,0.8840792369772561
84,5,0.9073123012961605
84,6,0.9192956713132795
84,7,0.9285888970408412
84,8,0.9290780141843972
84,9,0.9376375641966251
84,10,0.9391049156272927
84,11,0.9393197944702716
84,12,0.9426470588235294
84,13,0.9453740157480315
84,14,0.9481132075471698
84,15,0.9480421686746988
84,16,0.950383631713555
84,17,0.9511426319936959
84,18,0.950109649122807
84,19,0.9516222479721901
84,20,0.9488584474885845
84,21,0.9509677419354838
85,2,0.7466373196380534
85,3,0.8657373440939105
85,4,0.879921741257031
85,5,0.9026656884323796
85,6,0.9109806798728295
85,7,0.921496698459281
85,8,0.9205184641721692
85,9,0.9303008070432869
85,10,0.9332355099046221
85,11,0.9386007827788649
85,12,0.9417380660954713
85,13,0.9469548133595285
85,14,0.9432606541129831
85,15,0.9462231115557779
85,16,0.9451110543783507
85,17,0.9446041285602299
85,18,0.9450013546464373
85,19,0.9475783475783476
85,20,0.9426770708283313
85,21,0.9444091486658196
86,2,0.7539740767913915
86,3,0.8786989483981413
86,4,0.8909268769870384
86,5,0.9085350941550502
86,6,0.9100024455857177
86,7,0.9219858156028369
86,8,0.9261433113230618
86,9,0.9329909513328443
86,10,0.9369038884812912
86,11,0.9415505013450721
86,12,0.9476260401370533
86,13,0.9479243429132891
86,14,0.9487369985141159
86,15,0.944763809047738
86,16,0.9457384182237011
86,17,0.9459888800635425
86,18,0.9421328189583907
86,19,0.9439655172413793
86,20,0.9379352104147745
86,21,0.9421355498721228
87,2,0.739789679628271
87,3,0.8782098312545855
87,4,0.8850574712643678
87,5,0.9046221570066031
87,6,0.9124480313034972
87,7,0.9232086084617266
87,8,0.9219858156028369
87,9,0.9300562484715089
87,10,0.9295671313279531
87,11,0.9324853228962818
87,12,0.9373010041636052
87,13,0.9394310936733693
87,14,0.9415841584158415
87,15,0.9446946946946947
87,16,0.946898136328823
87,17,0.946236559139785
87,18,0.94482381862879
87,19,0.9446832903410719
87,20,0.9439252336448598
87,21,0.9442142174051642
88,2,0.7400342382000489
88,3,0.8696502812423575
88,4,0.8779652726828076
88,5,0.9041330398630472
88,6,0.9126925898752751
88,7,0.9273661041819515
88,8,0.9283443384690634
88,9,0.9315235999021766
88,10,0.9373930056248472
88,11,0.9415075868820362
88,12,0.942458374142997
88,13,0.9511416646206727
88,14,0.9481775353334987
88,15,0.9480942828485457
88,16,0.9460292983808789
88,17,0.9467690677966102
88,18,0.9482663731425427
88,19,0.9456427955133736
88,20,0.9426577669902912
88,21,0.9445690483819289
89,2,0.7395451210564931
89,3,0.8696502812423575
89,4,0.8752751283932502
89,5,0.9002201027146002
89,6,0.9075568598679383
89,7,0.9168500855955001
89,8,0.9236977256052825
89,9,0.9322572756175104
89,10,0.9325018341892883
89,11,0.9398385913426266
89,12,0.9388154674498287
89,13,0.941783345615328
89,14,0.9422409519087754
89,15,0.946656649135988
89,16,0.945338441890166
89,17,0.941565309360127
89,18,0.9371381306865177
89,19,0.9424753050552005
89,20,0.9372886566246542
89,21,0.9338922928087714
90,2,0.735387625336268
90,3,0.8711176326730252
90,4,0.879921741257031
90,5,0.9075568598679383
90,6,0.9156272927366104
90,7,0.9261433113230618
90,8,0.9271215456101737
90,9,0.9371484470530692
90,10,0.9408168256297383
90,11,0.9395792563600783
90,12,0.9434239529757531
90,13,0.9415950920245398
90,14,0.9433588919119466
90,15,0.9454863715928983
90,16,0.9447570332480818
90,17,0.9418267965254015
90,18,0.9415317046390338
90,19,0.9403630077787382
90,20,0.9443267776096823
90,21,0.9435897435897436
91,2,0.7456590853509415
91,3,0.8860357055514796
91,4,0.8909268769870384
91,5,0.9136708241623869
91,6,0.9126925898752751
91,7,0.9263878698948398
91,8,0.9303008070432869
91,9,0.9356810956224015
91,10,0.9393494741990707
91,11,0.9415362035225049
91,12,0.947136563876652
91,13,0.9481827111984283
91,14,0.9491945477075588
91,15,0.9495
91,16,0.950140628995142
91,17,0.9504741833508957
91,18,0.9504923413566739
91,19,0.9500855675984028
91,20,0.9491423412578995
91,21,0.9478205536111995
92,2,0.7498165810711666
92,3,0.8625580826607973
92,4,0.8845683541208119
92,5,0.905111274150159
92,6,0.9100024455857177
92,7,0.9278552213255075
92,8,0.9317681584739546
92,9,0.9334800684764001
92,10,0.9369038884812912
92,11,0.9373930056248472
92,12,0.9434516523867809
92,13,0.944526264113893
92,14,0.9475247524752475
92,15,0.9479609707280461
92,16,0.9484825299668452
92,17,0.9484832635983264
92,18,0.9471533642059384
92,19,0.9459693730135799
92,20,0.9431680773881499
92,21,0.9407265774378585
93,2,0.7495720224993886
93,3,0.871851308388359
93,4,0.8955734898508193
93,5,0.909268769870384
93,6,0.9129371484470531
93,7,0.9232086084617266
93,8,0.9288334556126192
93,9,0.9361702127659575
93,10,0.9327463927610663
93,11,0.9358942989968192
93,12,0.9392900856793146
93,13,0.9426329982838931
93,14,0.9425884682009403
93,15,0.9413386813737779
93,16,0.9424552429667519
93,17,0.9393063583815029
93,18,0.9403269754768392
93,19,0.9403368541250356
93,20,0.9374251497005988
93,21,0.9422712933753943
94,2,0.7260943996087063
94,3,0.8542430912203473
94,4,0.8723404255319149
94,5,0.8982636341403766
94,6,0.9100024455857177
94,7,0.9249205184641721
94,8,0.9249205184641721
94,9,0.929811689899731
94,10,0.9322572756175104
94,11,0.9364147713377354
94,12,0.9415218987032052
94,13,0.9425907752698724
94,14,0.9439762022806147
94,15,0.9421052631578948
94,16,0.9423175089331292
94,17,0.9420555846879917
94,18,0.9437894159583219
94,19,0.9437751004016064
94,20,0.9411588111678175
94,21,0.9399552858511657
95,2,0.7390560039129371
95,3,0.8672046955245781
95,4,0.8831010026901442
95,5,0.9080459770114943
95,6,0.9146490584494986
95,7,0.9227194913181707
95,8,0.9305453656150648
95,9,0.9334800684764001
95,10,0.942284177060406
95,11,0.9434793246880352
95,12,0.94660788635807
95,13,0.9469548133595285
95,14,0.9504705299653293
95,15,0.9477369342335584
95,16,0.9505354411014788
95,17,0.9484293193717277
95,18,0.9476568922992601
95,19,0.9471568064330844
95,20,0.9411764705882353
95,21,0.9428387925497752
96,2,0.7429689410613842
96,3,0.8623135240890193
96,4,0.8828564441183664
96,5,0.9080459770114943
96,6,0.9102470041574957
96,7,0.9251650770359501
96,8,0.9288334556126192
96,9,0.9366593299095133
96,10,0.9395940327708486
96,11,0.9388603570555148
96,12,0.9405431857107903
96,13,0.9433406916850625
96,14,0.9445955973287163
96,15,0.9445
96,16,0.9453524004085802
96,17,0.9458749343142406
96,18,0.9456284153005464
96,19,0.9432989690721649
96,20,0.9434586466165413
96,21,0.9444267007345896
97,2,0.7427243824896063
97,3,0.8615798483736855
97,4,0.8818782098312545
97,5,0.9104915627292737
97,6,0.9114697970163854
97,7,0.9239422841770604
97,8,0.9300562484715089
97,9,0.9386157984837369
97,10,0.9388603570555148
97,11,0.9449743213499633
97,12,0.9436964504283966
97,13,0.948415622697126
97,14,0.9489846458642892
97,15,0.9486146095717884
97,16,0.9495884773662552
97,17,0.948051948051948
97,18,0.9505934308584046
97,19,0.9498559077809798
97,20,0.9513153915935894
97,21,0.9493914157591288
98,2,0.7373440939104916
98,3,0.8674492540963561
98,4,0.8796771826852531
98,5,0.9063340670090486
98,6,0.9158718513083883
98,7,0.9244314013206163
98,8,0.9249205184641721
98,9,0.934213744191734
98,10,0.933724627048178
98,11,0.9381115459882583
98,12,0.9401960784313725
98,13,0.9420432220039293
98,14,0.9438257856966098
98,15,0.9449724862431216
98,16,0.9442169907881269
98,17,0.9432624113475178
98,18,0.9419618528610354
98,19,0.9425714285714286
98,20,0.9416691594376309
98,21,0.9458518049398353
99,2,0.7466373196380534
99,3,0.8738077769625825
99,4,0.888725849841037
99,5,0.9139153827341648
99,6,0.9166055270237222
99,7,0.9273661041819515
99,8,0.925898752751284
99,9,0.9344583027635118
99,10,0.9395940327708486
99,11,0.9466731898238747
99,12,0.9429201371876531
99,13,0.9451819075712881
99,14,0.9458189015338941
99,15,0.94475
99,16,0.949528422125924
99,17,0.9456493336817351
99,18,0.9470668485675307
99,19,0.9481865284974094
99,20,0.944021904472163
99,21,0.9430035222542427
100,2,0.7451699682073857
100,3,0.863780875519687
100,4,0.871606749816581
100,5,0.8955734898508193
100,6,0.9097578870139399
100,7,0.9188065541697237
100,8,0.9307899241868427
100,9,0.9391049156272927
100,10,0.9376375641966251
100,11,0.945952555637075
100,12,0.9429620563035496
100,13,0.9489445262641139
100,14,0.9500864838151717
100,15,0.9546820230345519
100,16,0.9519795657726692
100,17,0.9530307006035161
100,18,0.9532100108813928
100,19,0.9534019439679817
100,20,0.9566787003610109
100,21,0.94919021911718
101,2,0.7441917339202739
101,3,0.8808999755441428
101,4,0.8904377598434825
101,5,0.9205184641721692
101,6,0.9246759598923943
101,7,0.9327463927610663
101,8,0.9391049156272927
101,9,0.9410613842015163
101,10,0.9415505013450721
101,11,0.9439960870628515
101,12,0.9439549681840431
101,13,0.9476915520628684
101,14,0.9477852016827518
101,15,0.9466966966966966
101,16,0.9483508054206086
101,17,0.9498950682056663
101,18,0.9496050122582402
101,19,0.9502715061446128
101,20,0.9484566976326041
101,21,0.9485387547649301
102,2,0.7483492296404989
102,3,0.8747860112496944
102,4,0.880410858400587
102,5,0.9207630227439472
102,6,0.9229640498899486
102,7,0.9305453656150648
102,8,0.9312790413303986
102,9,0.9371484470530692
102,10,0.9403277084861824
102,11,0.9434793246880352
102,12,0.942458374142997
102,13,0.9469026548672567
102,14,0.9450631031922792
102,15,0.9506018054162487
102,16,0.9468710089399744
102,17,0.950432730133753
102,18,0.9482758620689655
102,19,0.9446685878962536
102,20,0.9422141119221411
102,21,0.9455429497568881
103,2,0.7385668867693813
103,3,0.8733186598190267
103,4,0.8828564441183664
103,5,0.9073123012961605
103,6,0.909268769870384
103,7,0.9192956713132795
103,8,0.9241868427488383
103,9,0.9263878698948398
103,10,0.9293225727561751
103,11,0.932224125275263
103,12,0.9328102010789603
103,13,0.9353013530135301
103,14,0.9380574826560951
103,15,0.9348534201954397
103,16,0.9365690806368773
103,17,0.9371548777281093
103,18,0.9385459533607682
103,19,0.9392027530828793
103,20,0.9390909090909091
103,21,0.9414602766162753
104,2,0.7495720224993886
104,3,0.8706285155294693
104,4,0.8764979212521399
104,5,0.9041330398630472
104,6,0.909268769870384
104,7,0.9183174370261677
104,8,0.9239422841770604
104,9,0.9320127170457324
104,10,0.9359256541941795
104,11,0.9373470386686246
104,12,0.9417095273083517
104,13,0.9477557027225901
104,14,0.9472380480554867
104,15,0.9499874968742186
104,16,0.950381679389313
104,17,0.9489127587110296
104,18,0.9502732240437158
104,19,0.9487698986975398
104,20,0.9487648673376029
104,21,0.9433290155440415
105,2,0.7339202739056004
105,3,0.8603570555147958
105,4,0.8789435069699193
105,5,0.8972853998532648
105,6,0.9080459770114943
105,7,0.9212521398875031
105,8,0.9195402298850575
105,9,0.9283443384690634
105,10,0.9278552213255075
105,11,0.9315068493150684
105,12,0.9324357405140759
105,13,0.9366871165644172
105,14,0.93668068266139
105,15,0.9415876185721418
105,16,0.9378343949044586
105,17,0.9407911972753471
105,18,0.9388479388479388
105,19,0.9428325193909796
105,20,0.9395306859205776
105,21,0.9407665505226481
106,2,0.7334311567620445
106,3,0.8686720469552458
106,4,0.8762533626803619
106,5,0.9019320127170457
106,6,0.9043775984348251
106,7,0.9210075813157251
106,8,0.9234531670335046
106,9,0.9305453656150648
106,10,0.9329909513328443
106,11,0.9432485322896281
106,12,0.9377603528546925
106,13,0.9437760864227842
106,14,0.9445955973287163
106,15,0.947223611805903
106,16,0.9417773237997957
106,17,0.9445612191276931
106,18,0.9426229508196722
106,19,0.9455431355689309
106,20,0.9451016075219897
106,21,0.9444976076555024
107,2,0.7424798239178283
107,3,0.8725849841036928
107,4,0.8931279041330399
107,5,0.9117143555881634
107,6,0.917339202739056
107,7,0.9320127170457324
107,8,0.9300562484715089
107,9,0.9386157984837369
107,10,0.9383712399119589
107,11,0.9422700587084148
107,12,0.94660788635807
107,13,0.9485728346456693
107,14,0.9499380421313507
107,15,0.9512317747611865
107,16,0.9499486652977412
107,17,0.9484808454425363
107,18,0.9493252547507574
107,19,0.9482558139534883
107,20,0.9476102941176471
107,21,0.9464111724585904
108,2,0.7444362924920519
108,3,0.8791880655416973
108,4,0.8840792369772561
108,5,0.9109806798728295
108,6,0.921496698459281
108,7,0.9288334556126192
108,8,0.9349474199070678
108,9,0.942284177060406
108,10,0.9415505013450721
108,11,0.9457079970652972
