lambda,N_star,U_star
0.5861809045226131,7,0.38529979799547714
0.591105527638191,7,0.39133717878160873
0.5960301507537689,7,0.39737455956774015
0.6009547738693468,7,0.4034119403538716
0.6058793969849247,7,0.4094493211400031
0.6108040201005025,7,0.4154867019261344
0.6157286432160805,7,0.421524082712266
0.6206532663316583,7,0.4275614634983974
0.6255778894472362,7,0.4335988442845289
0.6305025125628141,7,0.43963622507066036
0.635427135678392,7,0.44567360585679183
0.6403517587939699,7,0.45171098664292325
0.6452763819095477,7,0.45774836742905467
0.6502010050251257,7,0.46378574821518614
0.6551256281407035,7,0.4698231290013176
0.6600502512562815,7,0.4758605097874491
0.6649748743718593,7,0.4818978905735805
0.6698994974874373,7,0.487935271359712
0.6748241206030151,9,0.4942034917704362
0.679748743718593,9,0.5009375704206337
0.6846733668341709,9,0.5076716490708313
0.6895979899497487,9,0.5144057277210289
0.6945226130653267,9,0.5211398063712265
0.6994472361809045,9,0.527873885021424
0.7043718592964825,9,0.5346079636716216
0.7092964824120603,9,0.5413420423218189
0.7142211055276382,9,0.5480761209720164
0.7191457286432161,9,0.554810199622214
0.724070351758794,9,0.5615442782724116
0.7289949748743719,9,0.5682783569226092
0.7339195979899498,9,0.5750124355728067
0.7388442211055277,9,0.5817465142230043
0.7437688442211056,9,0.5884805928732018
0.7486934673366834,9,0.5952146715233992
0.7536180904522614,9,0.601948750173597
0.7585427135678392,9,0.6086828288237943
0.7634673366834172,9,0.6154169074739919
0.768391959798995,11,0.6225554859224061
0.773316582914573,11,0.6299025378453497
0.7782412060301508,11,0.6372495897682932
0.7831658291457286,11,0.6445966416912365
0.7880904522613066,11,0.6519436936141801
0.7930150753768844,11,0.6592907455371236
0.7979396984924624,11,0.6666377974600671
0.8028643216080402,11,0.6739848493830106
0.8077889447236182,11,0.6813319013059542
0.812713567839196,13,0.6887877382750347
0.8176381909547739,13,0.6967125428887501
0.8225628140703518,13,0.7046373475024656
0.8274874371859297,13,0.7125621521161811
0.8324120603015076,13,0.7204869567298966
0.8373366834170854,13,0.728411761343612
0.8422613065326634,13,0.7363365659573274
0.8471859296482412,13,0.7442613705710429
0.8521105527638191,13,0.7521861751847583
0.857035175879397,13,0.7601109797984738
